capture_utc,station,target,model,unit,tmax
2026-07-13T19:48:30+00:00,KLAX,2026-07-13,arpege,F,72.7
2026-07-13T19:48:30+00:00,KLAX,2026-07-13,cma,F,78.0
2026-07-13T19:48:30+00:00,KLAX,2026-07-13,ecmwf,F,81.3
2026-07-13T19:48:30+00:00,KLAX,2026-07-13,gfs13,F,76.2
2026-07-13T19:48:30+00:00,KLAX,2026-07-13,icon,F,81.0
2026-07-13T19:48:30+00:00,KLAX,2026-07-13,jma,F,77.2
2026-07-13T19:48:30+00:00,KLAX,2026-07-13,ukmo,F,76.5
2026-07-13T19:48:30+00:00,KLAX,2026-07-14,aifs,F,86.9
2026-07-13T19:48:30+00:00,KLAX,2026-07-14,arpege,F,74.0
2026-07-13T19:48:30+00:00,KLAX,2026-07-14,cma,F,79.1
2026-07-13T19:48:30+00:00,KLAX,2026-07-14,ecmwf,F,90.3
2026-07-13T19:48:30+00:00,KLAX,2026-07-14,gfs13,F,79.5
2026-07-13T19:48:30+00:00,KLAX,2026-07-14,icon,F,82.0
2026-07-13T19:48:30+00:00,KLAX,2026-07-14,jma,F,82.0
2026-07-13T19:48:30+00:00,KLAX,2026-07-14,ukmo,F,74.2
2026-07-13T19:48:30+00:00,KLAX,2026-07-15,aifs,F,91.8
2026-07-13T19:48:30+00:00,KLAX,2026-07-15,arpege,F,77.6
2026-07-13T19:48:30+00:00,KLAX,2026-07-15,cma,F,84.5
2026-07-13T19:48:30+00:00,KLAX,2026-07-15,ecmwf,F,97.1
2026-07-13T19:48:30+00:00,KLAX,2026-07-15,gfs13,F,82.9
2026-07-13T19:48:30+00:00,KLAX,2026-07-15,icon,F,85.8
2026-07-13T19:48:30+00:00,KLAX,2026-07-15,jma,F,86.2
2026-07-13T19:48:30+00:00,KLAX,2026-07-15,ukmo,F,80.2
2026-07-13T19:48:30+00:00,KLGA,2026-07-13,aifs,F,85.3
2026-07-13T19:48:30+00:00,KLGA,2026-07-13,arpege,F,83.3
2026-07-13T19:48:30+00:00,KLGA,2026-07-13,cma,F,82.5
2026-07-13T19:48:30+00:00,KLGA,2026-07-13,ecmwf,F,87.1
2026-07-13T19:48:30+00:00,KLGA,2026-07-13,gfs13,F,86.7
2026-07-13T19:48:30+00:00,KLGA,2026-07-13,icon,F,83.9
2026-07-13T19:48:30+00:00,KLGA,2026-07-13,jma,F,86.0
2026-07-13T19:48:30+00:00,KLGA,2026-07-13,ukmo,F,84.3
2026-07-13T19:48:30+00:00,KLGA,2026-07-14,aifs,F,91.6
2026-07-13T19:48:30+00:00,KLGA,2026-07-14,arpege,F,92.9
2026-07-13T19:48:30+00:00,KLGA,2026-07-14,cma,F,96.4
2026-07-13T19:48:30+00:00,KLGA,2026-07-14,ecmwf,F,96.1
2026-07-13T19:48:30+00:00,KLGA,2026-07-14,gfs13,F,97.1
2026-07-13T19:48:30+00:00,KLGA,2026-07-14,icon,F,96.1
2026-07-13T19:48:30+00:00,KLGA,2026-07-14,jma,F,94.1
2026-07-13T19:48:30+00:00,KLGA,2026-07-14,ukmo,F,97.6
2026-07-13T19:48:30+00:00,KLGA,2026-07-15,aifs,F,96.3
2026-07-13T19:48:30+00:00,KLGA,2026-07-15,arpege,F,98.8
2026-07-13T19:48:30+00:00,KLGA,2026-07-15,cma,F,102.4
2026-07-13T19:48:30+00:00,KLGA,2026-07-15,ecmwf,F,102.8
2026-07-13T19:48:30+00:00,KLGA,2026-07-15,gfs13,F,102.0
2026-07-13T19:48:30+00:00,KLGA,2026-07-15,icon,F,96.9
2026-07-13T19:48:30+00:00,KLGA,2026-07-15,jma,F,94.5
2026-07-13T19:48:30+00:00,KLGA,2026-07-15,ukmo,F,98.1
2026-07-13T19:48:30+00:00,KMIA,2026-07-13,aifs,F,89.0
2026-07-13T19:48:30+00:00,KMIA,2026-07-13,arpege,F,93.2
2026-07-13T19:48:30+00:00,KMIA,2026-07-13,cma,F,89.7
2026-07-13T19:48:30+00:00,KMIA,2026-07-13,ecmwf,F,91.3
2026-07-13T19:48:30+00:00,KMIA,2026-07-13,gfs13,F,94.4
2026-07-13T19:48:30+00:00,KMIA,2026-07-13,icon,F,90.7
2026-07-13T19:48:30+00:00,KMIA,2026-07-13,jma,F,90.2
2026-07-13T19:48:30+00:00,KMIA,2026-07-13,ukmo,F,93.0
2026-07-13T19:48:30+00:00,KMIA,2026-07-14,aifs,F,89.6
2026-07-13T19:48:30+00:00,KMIA,2026-07-14,arpege,F,93.0
2026-07-13T19:48:30+00:00,KMIA,2026-07-14,cma,F,90.8
2026-07-13T19:48:30+00:00,KMIA,2026-07-14,ecmwf,F,91.5
2026-07-13T19:48:30+00:00,KMIA,2026-07-14,gfs13,F,93.2
2026-07-13T19:48:30+00:00,KMIA,2026-07-14,icon,F,91.5
2026-07-13T19:48:30+00:00,KMIA,2026-07-14,jma,F,92.3
2026-07-13T19:48:30+00:00,KMIA,2026-07-14,ukmo,F,93.9
2026-07-13T19:48:30+00:00,KMIA,2026-07-15,aifs,F,89.3
2026-07-13T19:48:30+00:00,KMIA,2026-07-15,arpege,F,93.9
2026-07-13T19:48:30+00:00,KMIA,2026-07-15,cma,F,90.9
2026-07-13T19:48:30+00:00,KMIA,2026-07-15,ecmwf,F,91.0
2026-07-13T19:48:30+00:00,KMIA,2026-07-15,gfs13,F,93.7
2026-07-13T19:48:30+00:00,KMIA,2026-07-15,icon,F,90.9
2026-07-13T19:48:30+00:00,KMIA,2026-07-15,jma,F,93.7
2026-07-13T19:48:30+00:00,KMIA,2026-07-15,ukmo,F,95.0
2026-07-13T19:48:30+00:00,KORD,2026-07-13,aifs,F,92.8
2026-07-13T19:48:30+00:00,KORD,2026-07-13,arpege,F,93.3
2026-07-13T19:48:30+00:00,KORD,2026-07-13,cma,F,91.7
2026-07-13T19:48:30+00:00,KORD,2026-07-13,ecmwf,F,92.8
2026-07-13T19:48:30+00:00,KORD,2026-07-13,gfs13,F,93.7
2026-07-13T19:48:30+00:00,KORD,2026-07-13,icon,F,91.5
2026-07-13T19:48:30+00:00,KORD,2026-07-13,jma,F,93.1
2026-07-13T19:48:30+00:00,KORD,2026-07-13,ukmo,F,92.6
2026-07-13T19:48:30+00:00,KORD,2026-07-14,aifs,F,95.7
2026-07-13T19:48:30+00:00,KORD,2026-07-14,arpege,F,96.7
2026-07-13T19:48:30+00:00,KORD,2026-07-14,cma,F,95.4
2026-07-13T19:48:30+00:00,KORD,2026-07-14,ecmwf,F,100.6
2026-07-13T19:48:30+00:00,KORD,2026-07-14,gfs13,F,97.3
2026-07-13T19:48:30+00:00,KORD,2026-07-14,icon,F,95.0
2026-07-13T19:48:30+00:00,KORD,2026-07-14,jma,F,97.4
2026-07-13T19:48:30+00:00,KORD,2026-07-14,ukmo,F,96.4
2026-07-13T19:48:30+00:00,KORD,2026-07-15,aifs,F,95.4
2026-07-13T19:48:30+00:00,KORD,2026-07-15,arpege,F,99.7
2026-07-13T19:48:30+00:00,KORD,2026-07-15,cma,F,98.4
2026-07-13T19:48:30+00:00,KORD,2026-07-15,ecmwf,F,101.0
2026-07-13T19:48:30+00:00,KORD,2026-07-15,gfs13,F,97.2
2026-07-13T19:48:30+00:00,KORD,2026-07-15,icon,F,96.8
2026-07-13T19:48:30+00:00,KORD,2026-07-15,jma,F,94.8
2026-07-13T19:48:30+00:00,KORD,2026-07-15,ukmo,F,97.5
2026-07-13T19:48:30+00:00,KSFO,2026-07-13,aifs,F,76.0
2026-07-13T19:48:30+00:00,KSFO,2026-07-13,arpege,F,79.6
2026-07-13T19:48:30+00:00,KSFO,2026-07-13,cma,F,82.8
2026-07-13T19:48:30+00:00,KSFO,2026-07-13,ecmwf,F,77.6
2026-07-13T19:48:30+00:00,KSFO,2026-07-13,gfs13,F,89.7
2026-07-13T19:48:30+00:00,KSFO,2026-07-13,icon,F,76.2
2026-07-13T19:48:30+00:00,KSFO,2026-07-13,jma,F,63.6
2026-07-13T19:48:30+00:00,KSFO,2026-07-13,ukmo,F,77.6
2026-07-13T19:48:30+00:00,KSFO,2026-07-14,aifs,F,80.5
2026-07-13T19:48:30+00:00,KSFO,2026-07-14,arpege,F,77.5
2026-07-13T19:48:30+00:00,KSFO,2026-07-14,cma,F,75.6
2026-07-13T19:48:30+00:00,KSFO,2026-07-14,ecmwf,F,85.1
2026-07-13T19:48:30+00:00,KSFO,2026-07-14,gfs13,F,88.1
2026-07-13T19:48:30+00:00,KSFO,2026-07-14,icon,F,77.6
2026-07-13T19:48:30+00:00,KSFO,2026-07-14,jma,F,65.6
2026-07-13T19:48:30+00:00,KSFO,2026-07-14,ukmo,F,83.6
2026-07-13T19:48:30+00:00,KSFO,2026-07-15,aifs,F,76.7
2026-07-13T19:48:30+00:00,KSFO,2026-07-15,arpege,F,79.4
2026-07-13T19:48:30+00:00,KSFO,2026-07-15,cma,F,70.0
2026-07-13T19:48:30+00:00,KSFO,2026-07-15,ecmwf,F,79.2
2026-07-13T19:48:30+00:00,KSFO,2026-07-15,gfs13,F,86.3
2026-07-13T19:48:30+00:00,KSFO,2026-07-15,icon,F,72.3
2026-07-13T19:48:30+00:00,KSFO,2026-07-15,jma,F,62.5
2026-07-13T19:48:30+00:00,KSFO,2026-07-15,ukmo,F,74.6
2026-07-13T19:48:30+00:00,LEMD,2026-07-13,aifs,C,32.0
2026-07-13T19:48:30+00:00,LEMD,2026-07-13,arpege,C,33.2
2026-07-13T19:48:30+00:00,LEMD,2026-07-13,cma,C,30.5
2026-07-13T19:48:30+00:00,LEMD,2026-07-13,ecmwf,C,32.6
2026-07-13T19:48:30+00:00,LEMD,2026-07-13,gfs13,C,31.9
2026-07-13T19:48:30+00:00,LEMD,2026-07-13,icon,C,32.1
2026-07-13T19:48:30+00:00,LEMD,2026-07-13,jma,C,32.4
2026-07-13T19:48:30+00:00,LEMD,2026-07-13,ukmo,C,32.7
2026-07-13T19:48:30+00:00,LEMD,2026-07-14,aifs,C,35.4
2026-07-13T19:48:30+00:00,LEMD,2026-07-14,arpege,C,37.9
2026-07-13T19:48:30+00:00,LEMD,2026-07-14,cma,C,34.8
2026-07-13T19:48:30+00:00,LEMD,2026-07-14,ecmwf,C,36.9
2026-07-13T19:48:30+00:00,LEMD,2026-07-14,gfs13,C,36.5
2026-07-13T19:48:30+00:00,LEMD,2026-07-14,icon,C,36.2
2026-07-13T19:48:30+00:00,LEMD,2026-07-14,jma,C,36.7
2026-07-13T19:48:30+00:00,LEMD,2026-07-14,ukmo,C,36.8
2026-07-13T19:48:30+00:00,LEMD,2026-07-15,aifs,C,34.9
2026-07-13T19:48:30+00:00,LEMD,2026-07-15,arpege,C,38.4
2026-07-13T19:48:30+00:00,LEMD,2026-07-15,cma,C,34.0
2026-07-13T19:48:30+00:00,LEMD,2026-07-15,ecmwf,C,36.1
2026-07-13T19:48:30+00:00,LEMD,2026-07-15,gfs13,C,36.5
2026-07-13T19:48:30+00:00,LEMD,2026-07-15,icon,C,35.6
2026-07-13T19:48:30+00:00,LEMD,2026-07-15,jma,C,37.2
2026-07-13T19:48:30+00:00,LEMD,2026-07-15,ukmo,C,36.3
2026-07-13T19:48:30+00:00,LEMD,2026-07-16,aifs,C,34.2
2026-07-13T19:48:30+00:00,LEMD,2026-07-16,arpege,C,36.8
2026-07-13T19:48:30+00:00,LEMD,2026-07-16,cma,C,34.3
2026-07-13T19:48:30+00:00,LEMD,2026-07-16,ecmwf,C,34.7
2026-07-13T19:48:30+00:00,LEMD,2026-07-16,gfs13,C,36.0
2026-07-13T19:48:30+00:00,LEMD,2026-07-16,icon,C,35.0
2026-07-13T19:48:30+00:00,LEMD,2026-07-16,jma,C,33.8
2026-07-13T19:48:30+00:00,LEMD,2026-07-16,ukmo,C,35.9
2026-07-13T19:48:30+00:00,LFPB,2026-07-13,aifs,C,34.2
2026-07-13T19:48:30+00:00,LFPB,2026-07-13,arpege,C,33.5
2026-07-13T19:48:30+00:00,LFPB,2026-07-13,cma,C,31.8
2026-07-13T19:48:30+00:00,LFPB,2026-07-13,ecmwf,C,34.5
2026-07-13T19:48:30+00:00,LFPB,2026-07-13,gfs13,C,36.1
2026-07-13T19:48:30+00:00,LFPB,2026-07-13,icon,C,33.3
2026-07-13T19:48:30+00:00,LFPB,2026-07-13,jma,C,35.0
2026-07-13T19:48:30+00:00,LFPB,2026-07-13,ukmo,C,33.4
2026-07-13T19:48:30+00:00,LFPB,2026-07-14,aifs,C,33.9
2026-07-13T19:48:30+00:00,LFPB,2026-07-14,arpege,C,33.9
2026-07-13T19:48:30+00:00,LFPB,2026-07-14,cma,C,29.5
2026-07-13T19:48:30+00:00,LFPB,2026-07-14,ecmwf,C,34.1
2026-07-13T19:48:30+00:00,LFPB,2026-07-14,gfs13,C,36.4
2026-07-13T19:48:30+00:00,LFPB,2026-07-14,icon,C,34.8
2026-07-13T19:48:30+00:00,LFPB,2026-07-14,jma,C,30.8
2026-07-13T19:48:30+00:00,LFPB,2026-07-14,ukmo,C,34.4
2026-07-13T19:48:30+00:00,LFPB,2026-07-15,aifs,C,31.7
2026-07-13T19:48:30+00:00,LFPB,2026-07-15,arpege,C,35.1
2026-07-13T19:48:30+00:00,LFPB,2026-07-15,cma,C,28.1
2026-07-13T19:48:30+00:00,LFPB,2026-07-15,ecmwf,C,30.6
2026-07-13T19:48:30+00:00,LFPB,2026-07-15,gfs13,C,34.9
2026-07-13T19:48:30+00:00,LFPB,2026-07-15,icon,C,33.0
2026-07-13T19:48:30+00:00,LFPB,2026-07-15,jma,C,26.9
2026-07-13T19:48:30+00:00,LFPB,2026-07-15,ukmo,C,31.3
2026-07-13T19:48:30+00:00,LFPB,2026-07-16,aifs,C,31.5
2026-07-13T19:48:30+00:00,LFPB,2026-07-16,arpege,C,36.3
2026-07-13T19:48:30+00:00,LFPB,2026-07-16,cma,C,26.5
2026-07-13T19:48:30+00:00,LFPB,2026-07-16,ecmwf,C,33.6
2026-07-13T19:48:30+00:00,LFPB,2026-07-16,gfs13,C,35.6
2026-07-13T19:48:30+00:00,LFPB,2026-07-16,icon,C,34.0
2026-07-13T19:48:30+00:00,LFPB,2026-07-16,jma,C,30.5
2026-07-13T19:48:30+00:00,LFPB,2026-07-16,ukmo,C,33.0
2026-07-13T19:48:30+00:00,LIMC,2026-07-13,aifs,C,30.5
2026-07-13T19:48:30+00:00,LIMC,2026-07-13,arpege,C,32.0
2026-07-13T19:48:30+00:00,LIMC,2026-07-13,cma,C,29.4
2026-07-13T19:48:30+00:00,LIMC,2026-07-13,ecmwf,C,30.7
2026-07-13T19:48:30+00:00,LIMC,2026-07-13,gfs13,C,34.8
2026-07-13T19:48:30+00:00,LIMC,2026-07-13,icon,C,31.6
2026-07-13T19:48:30+00:00,LIMC,2026-07-13,jma,C,28.2
2026-07-13T19:48:30+00:00,LIMC,2026-07-13,ukmo,C,31.8
2026-07-13T19:48:30+00:00,LIMC,2026-07-14,aifs,C,32.0
2026-07-13T19:48:30+00:00,LIMC,2026-07-14,arpege,C,34.2
2026-07-13T19:48:30+00:00,LIMC,2026-07-14,cma,C,30.7
2026-07-13T19:48:30+00:00,LIMC,2026-07-14,ecmwf,C,30.9
2026-07-13T19:48:30+00:00,LIMC,2026-07-14,gfs13,C,36.7
2026-07-13T19:48:30+00:00,LIMC,2026-07-14,icon,C,34.0
2026-07-13T19:48:30+00:00,LIMC,2026-07-14,jma,C,30.0
2026-07-13T19:48:30+00:00,LIMC,2026-07-14,ukmo,C,34.1
2026-07-13T19:48:30+00:00,LIMC,2026-07-15,aifs,C,30.8
2026-07-13T19:48:30+00:00,LIMC,2026-07-15,arpege,C,37.1
2026-07-13T19:48:30+00:00,LIMC,2026-07-15,cma,C,32.6
2026-07-13T19:48:30+00:00,LIMC,2026-07-15,ecmwf,C,32.9
2026-07-13T19:48:30+00:00,LIMC,2026-07-15,gfs13,C,37.6
2026-07-13T19:48:30+00:00,LIMC,2026-07-15,icon,C,35.6
2026-07-13T19:48:30+00:00,LIMC,2026-07-15,jma,C,30.7
2026-07-13T19:48:30+00:00,LIMC,2026-07-15,ukmo,C,36.5
2026-07-13T19:48:30+00:00,LIMC,2026-07-16,aifs,C,30.6
2026-07-13T19:48:30+00:00,LIMC,2026-07-16,arpege,C,35.8
2026-07-13T19:48:30+00:00,LIMC,2026-07-16,cma,C,31.8
2026-07-13T19:48:30+00:00,LIMC,2026-07-16,ecmwf,C,31.7
2026-07-13T19:48:30+00:00,LIMC,2026-07-16,gfs13,C,38.8
2026-07-13T19:48:30+00:00,LIMC,2026-07-16,icon,C,33.8
2026-07-13T19:48:30+00:00,LIMC,2026-07-16,jma,C,29.7
2026-07-13T19:48:30+00:00,LIMC,2026-07-16,ukmo,C,34.5
2026-07-13T19:48:30+00:00,LTAC,2026-07-13,aifs,C,30.5
2026-07-13T19:48:30+00:00,LTAC,2026-07-13,arpege,C,32.1
2026-07-13T19:48:30+00:00,LTAC,2026-07-13,cma,C,29.4
2026-07-13T19:48:30+00:00,LTAC,2026-07-13,ecmwf,C,31.3
2026-07-13T19:48:30+00:00,LTAC,2026-07-13,gfs13,C,30.7
2026-07-13T19:48:30+00:00,LTAC,2026-07-13,icon,C,31.0
2026-07-13T19:48:30+00:00,LTAC,2026-07-13,jma,C,31.5
2026-07-13T19:48:30+00:00,LTAC,2026-07-13,ukmo,C,31.2
2026-07-13T19:48:30+00:00,LTAC,2026-07-14,aifs,C,25.6
2026-07-13T19:48:30+00:00,LTAC,2026-07-14,arpege,C,29.4
2026-07-13T19:48:30+00:00,LTAC,2026-07-14,cma,C,27.0
2026-07-13T19:48:30+00:00,LTAC,2026-07-14,ecmwf,C,27.0
2026-07-13T19:48:30+00:00,LTAC,2026-07-14,gfs13,C,27.5
2026-07-13T19:48:30+00:00,LTAC,2026-07-14,icon,C,27.8
2026-07-13T19:48:30+00:00,LTAC,2026-07-14,jma,C,28.6
2026-07-13T19:48:30+00:00,LTAC,2026-07-14,ukmo,C,28.0
2026-07-13T19:48:30+00:00,LTAC,2026-07-15,aifs,C,27.4
2026-07-13T19:48:30+00:00,LTAC,2026-07-15,arpege,C,29.4
2026-07-13T19:48:30+00:00,LTAC,2026-07-15,cma,C,26.3
2026-07-13T19:48:30+00:00,LTAC,2026-07-15,ecmwf,C,27.3
2026-07-13T19:48:30+00:00,LTAC,2026-07-15,gfs13,C,27.9
2026-07-13T19:48:30+00:00,LTAC,2026-07-15,icon,C,28.3
2026-07-13T19:48:30+00:00,LTAC,2026-07-15,jma,C,28.1
2026-07-13T19:48:30+00:00,LTAC,2026-07-15,ukmo,C,25.9
2026-07-13T19:48:30+00:00,LTAC,2026-07-16,aifs,C,29.3
2026-07-13T19:48:30+00:00,LTAC,2026-07-16,arpege,C,30.8
2026-07-13T19:48:30+00:00,LTAC,2026-07-16,cma,C,27.9
2026-07-13T19:48:30+00:00,LTAC,2026-07-16,ecmwf,C,29.3
2026-07-13T19:48:30+00:00,LTAC,2026-07-16,gfs13,C,29.3
2026-07-13T19:48:30+00:00,LTAC,2026-07-16,icon,C,30.1
2026-07-13T19:48:30+00:00,LTAC,2026-07-16,jma,C,29.6
2026-07-13T19:48:30+00:00,LTAC,2026-07-16,ukmo,C,28.9
2026-07-13T19:48:30+00:00,MMMX,2026-07-13,aifs,C,24.2
2026-07-13T19:48:30+00:00,MMMX,2026-07-13,arpege,C,21.0
2026-07-13T19:48:30+00:00,MMMX,2026-07-13,cma,C,21.3
2026-07-13T19:48:30+00:00,MMMX,2026-07-13,ecmwf,C,23.3
2026-07-13T19:48:30+00:00,MMMX,2026-07-13,gfs13,C,25.1
2026-07-13T19:48:30+00:00,MMMX,2026-07-13,icon,C,24.6
2026-07-13T19:48:30+00:00,MMMX,2026-07-13,jma,C,22.7
2026-07-13T19:48:30+00:00,MMMX,2026-07-13,ukmo,C,23.9
2026-07-13T19:48:30+00:00,MMMX,2026-07-14,aifs,C,26.2
2026-07-13T19:48:30+00:00,MMMX,2026-07-14,arpege,C,22.3
2026-07-13T19:48:30+00:00,MMMX,2026-07-14,cma,C,22.8
2026-07-13T19:48:30+00:00,MMMX,2026-07-14,ecmwf,C,25.2
2026-07-13T19:48:30+00:00,MMMX,2026-07-14,gfs13,C,25.8
2026-07-13T19:48:30+00:00,MMMX,2026-07-14,icon,C,24.6
2026-07-13T19:48:30+00:00,MMMX,2026-07-14,jma,C,23.7
2026-07-13T19:48:30+00:00,MMMX,2026-07-14,ukmo,C,25.5
2026-07-13T19:48:30+00:00,MMMX,2026-07-15,aifs,C,25.8
2026-07-13T19:48:30+00:00,MMMX,2026-07-15,arpege,C,22.3
2026-07-13T19:48:30+00:00,MMMX,2026-07-15,cma,C,22.9
2026-07-13T19:48:30+00:00,MMMX,2026-07-15,ecmwf,C,25.9
2026-07-13T19:48:30+00:00,MMMX,2026-07-15,gfs13,C,25.2
2026-07-13T19:48:30+00:00,MMMX,2026-07-15,icon,C,25.3
2026-07-13T19:48:30+00:00,MMMX,2026-07-15,jma,C,23.0
2026-07-13T19:48:30+00:00,MMMX,2026-07-15,ukmo,C,24.7
2026-07-13T19:48:30+00:00,NZWN,2026-07-14,aifs,C,13.4
2026-07-13T19:48:30+00:00,NZWN,2026-07-14,arpege,C,13.9
2026-07-13T19:48:30+00:00,NZWN,2026-07-14,cma,C,15.4
2026-07-13T19:48:30+00:00,NZWN,2026-07-14,ecmwf,C,14.0
2026-07-13T19:48:30+00:00,NZWN,2026-07-14,gfs13,C,13.7
2026-07-13T19:48:30+00:00,NZWN,2026-07-14,icon,C,14.4
2026-07-13T19:48:30+00:00,NZWN,2026-07-14,jma,C,14.4
2026-07-13T19:48:30+00:00,NZWN,2026-07-14,ukmo,C,14.7
2026-07-13T19:48:30+00:00,NZWN,2026-07-15,aifs,C,13.6
2026-07-13T19:48:30+00:00,NZWN,2026-07-15,arpege,C,14.0
2026-07-13T19:48:30+00:00,NZWN,2026-07-15,cma,C,15.4
2026-07-13T19:48:30+00:00,NZWN,2026-07-15,ecmwf,C,14.4
2026-07-13T19:48:30+00:00,NZWN,2026-07-15,gfs13,C,14.1
2026-07-13T19:48:30+00:00,NZWN,2026-07-15,icon,C,14.4
2026-07-13T19:48:30+00:00,NZWN,2026-07-15,jma,C,14.3
2026-07-13T19:48:30+00:00,NZWN,2026-07-15,ukmo,C,15.3
2026-07-13T19:48:30+00:00,NZWN,2026-07-16,aifs,C,13.5
2026-07-13T19:48:30+00:00,NZWN,2026-07-16,arpege,C,14.2
2026-07-13T19:48:30+00:00,NZWN,2026-07-16,cma,C,13.5
2026-07-13T19:48:30+00:00,NZWN,2026-07-16,ecmwf,C,14.0
2026-07-13T19:48:30+00:00,NZWN,2026-07-16,gfs13,C,14.3
2026-07-13T19:48:30+00:00,NZWN,2026-07-16,icon,C,14.9
2026-07-13T19:48:30+00:00,NZWN,2026-07-16,jma,C,13.8
2026-07-13T19:48:30+00:00,NZWN,2026-07-16,ukmo,C,14.6
2026-07-13T19:48:30+00:00,RCSS,2026-07-14,aifs,C,30.0
2026-07-13T19:48:30+00:00,RCSS,2026-07-14,arpege,C,34.0
2026-07-13T19:48:30+00:00,RCSS,2026-07-14,cma,C,33.3
2026-07-13T19:48:30+00:00,RCSS,2026-07-14,ecmwf,C,34.3
2026-07-13T19:48:30+00:00,RCSS,2026-07-14,gfs13,C,34.2
2026-07-13T19:48:30+00:00,RCSS,2026-07-14,icon,C,33.6
2026-07-13T19:48:30+00:00,RCSS,2026-07-14,jma,C,30.4
2026-07-13T19:48:30+00:00,RCSS,2026-07-14,ukmo,C,33.1
2026-07-13T19:48:30+00:00,RCSS,2026-07-15,aifs,C,30.4
2026-07-13T19:48:30+00:00,RCSS,2026-07-15,arpege,C,33.9
2026-07-13T19:48:30+00:00,RCSS,2026-07-15,cma,C,32.2
2026-07-13T19:48:30+00:00,RCSS,2026-07-15,ecmwf,C,33.1
2026-07-13T19:48:30+00:00,RCSS,2026-07-15,gfs13,C,34.3
2026-07-13T19:48:30+00:00,RCSS,2026-07-15,icon,C,33.7
2026-07-13T19:48:30+00:00,RCSS,2026-07-15,jma,C,30.4
2026-07-13T19:48:30+00:00,RCSS,2026-07-15,ukmo,C,33.3
2026-07-13T19:48:30+00:00,RCSS,2026-07-16,aifs,C,31.2
2026-07-13T19:48:30+00:00,RCSS,2026-07-16,arpege,C,34.1
2026-07-13T19:48:30+00:00,RCSS,2026-07-16,cma,C,32.5
2026-07-13T19:48:30+00:00,RCSS,2026-07-16,ecmwf,C,33.4
2026-07-13T19:48:30+00:00,RCSS,2026-07-16,gfs13,C,35.3
2026-07-13T19:48:30+00:00,RCSS,2026-07-16,icon,C,34.4
2026-07-13T19:48:30+00:00,RCSS,2026-07-16,jma,C,32.7
2026-07-13T19:48:30+00:00,RCSS,2026-07-16,ukmo,C,34.8
2026-07-13T19:48:30+00:00,RJTT,2026-07-14,aifs,C,33.6
2026-07-13T19:48:30+00:00,RJTT,2026-07-14,arpege,C,28.9
2026-07-13T19:48:30+00:00,RJTT,2026-07-14,cma,C,31.7
2026-07-13T19:48:30+00:00,RJTT,2026-07-14,ecmwf,C,35.1
2026-07-13T19:48:30+00:00,RJTT,2026-07-14,gfs13,C,32.6
2026-07-13T19:48:30+00:00,RJTT,2026-07-14,icon,C,31.3
2026-07-13T19:48:30+00:00,RJTT,2026-07-14,jma,C,29.8
2026-07-13T19:48:30+00:00,RJTT,2026-07-14,ukmo,C,34.4
2026-07-13T19:48:30+00:00,RJTT,2026-07-15,aifs,C,33.5
2026-07-13T19:48:30+00:00,RJTT,2026-07-15,arpege,C,28.6
2026-07-13T19:48:30+00:00,RJTT,2026-07-15,cma,C,32.7
2026-07-13T19:48:30+00:00,RJTT,2026-07-15,ecmwf,C,35.6
2026-07-13T19:48:30+00:00,RJTT,2026-07-15,gfs13,C,31.8
2026-07-13T19:48:30+00:00,RJTT,2026-07-15,icon,C,30.8
2026-07-13T19:48:30+00:00,RJTT,2026-07-15,jma,C,28.8
2026-07-13T19:48:30+00:00,RJTT,2026-07-15,ukmo,C,35.8
2026-07-13T19:48:30+00:00,RJTT,2026-07-16,aifs,C,33.4
2026-07-13T19:48:30+00:00,RJTT,2026-07-16,arpege,C,28.9
2026-07-13T19:48:30+00:00,RJTT,2026-07-16,cma,C,34.1
2026-07-13T19:48:30+00:00,RJTT,2026-07-16,ecmwf,C,36.3
2026-07-13T19:48:30+00:00,RJTT,2026-07-16,gfs13,C,33.5
2026-07-13T19:48:30+00:00,RJTT,2026-07-16,icon,C,32.4
2026-07-13T19:48:30+00:00,RJTT,2026-07-16,jma,C,30.2
2026-07-13T19:48:30+00:00,RJTT,2026-07-16,ukmo,C,36.9
2026-07-13T19:48:30+00:00,RKSI,2026-07-14,aifs,C,29.3
2026-07-13T19:48:30+00:00,RKSI,2026-07-14,arpege,C,29.2
2026-07-13T19:48:30+00:00,RKSI,2026-07-14,cma,C,27.1
2026-07-13T19:48:30+00:00,RKSI,2026-07-14,ecmwf,C,28.7
2026-07-13T19:48:30+00:00,RKSI,2026-07-14,gfs13,C,25.4
2026-07-13T19:48:30+00:00,RKSI,2026-07-14,icon,C,31.4
2026-07-13T19:48:30+00:00,RKSI,2026-07-14,jma,C,26.9
2026-07-13T19:48:30+00:00,RKSI,2026-07-14,ukmo,C,27.3
2026-07-13T19:48:30+00:00,RKSI,2026-07-15,aifs,C,26.6
2026-07-13T19:48:30+00:00,RKSI,2026-07-15,arpege,C,26.0
2026-07-13T19:48:30+00:00,RKSI,2026-07-15,cma,C,26.2
2026-07-13T19:48:30+00:00,RKSI,2026-07-15,ecmwf,C,27.0
2026-07-13T19:48:30+00:00,RKSI,2026-07-15,gfs13,C,23.7
2026-07-13T19:48:30+00:00,RKSI,2026-07-15,icon,C,27.9
