station,pws_id,date,tmax_pws,unit
KMIA,KFLMIAMI454,2026-06-08,90.7,F
KMIA,KFLMIAMI454,2026-06-02,93.4,F
KMIA,KFLMIAMI454,2026-05-27,88.3,F
KMIA,KFLMIAMI454,2026-05-21,88.3,F
KMIA,KFLMIAMI454,2026-05-15,93.6,F
KMIA,KFLMIAMI454,2026-05-09,91.9,F
KMIA,KFLMIAMI454,2026-05-03,80.8,F
KMIA,KFLMIAMI454,2026-04-27,87.6,F
KMIA,KFLMIAMI454,2026-04-21,79.0,F
KMIA,KFLMIAMI454,2026-04-15,81.7,F
KMIA,KFLMIAMI454,2026-04-09,80.1,F
KMIA,KFLMIAMI454,2026-04-03,83.1,F
KMIA,KFLMIAMI454,2026-03-28,85.6,F
KMIA,KFLMIAMI454,2026-03-22,82.8,F
KMIA,KFLMIAMI454,2026-03-16,87.4,F
KMIA,KFLMIAMI454,2026-03-10,84.6,F
KMIA,KFLMIAMI454,2026-03-04,82.0,F
KMIA,KFLMIAMI454,2026-02-26,78.6,F
KMIA,KFLMIAMI454,2026-02-20,84.4,F
KMIA,KFLMIAMI454,2026-02-14,79.5,F
KMIA,KFLMIAMI454,2026-02-08,75.4,F
KMIA,KFLMIAMI454,2026-02-02,57.7,F
KMIA,KFLMIAMI454,2026-01-27,67.5,F
KMIA,KFLMIAMI454,2026-01-21,70.3,F
KMIA,KFLWESTM8,2026-07-08,97.2,F
KMIA,KFLWESTM8,2026-07-02,101.8,F
KMIA,KFLWESTM8,2026-06-26,98.4,F
KMIA,KFLWESTM8,2026-06-20,102.0,F
KMIA,KFLWESTM8,2026-06-14,100.9,F
KMIA,KFLWESTM8,2026-06-08,94.3,F
KMIA,KFLWESTM8,2026-06-02,100.6,F
KMIA,KFLWESTM8,2026-05-27,92.1,F
KMIA,KFLWESTM8,2026-05-21,91.6,F
KMIA,KFLWESTM8,2026-05-15,98.1,F
KMIA,KFLWESTM8,2026-05-09,95.5,F
KMIA,KFLWESTM8,2026-05-03,84.7,F
KMIA,KFLWESTM8,2026-04-27,87.1,F
KMIA,KFLWESTM8,2026-04-21,80.8,F
KMIA,KFLWESTM8,2026-04-15,83.8,F
KMIA,KFLWESTM8,2026-04-09,82.9,F
KMIA,KFLWESTM8,2026-04-03,86.2,F
KMIA,KFLWESTM8,2026-03-28,89.6,F
KMIA,KFLWESTM8,2026-03-22,84.7,F
KMIA,KFLWESTM8,2026-03-16,86.9,F
KMIA,KFLWESTM8,2026-02-26,82.2,F
KMIA,KFLWESTM8,2026-02-14,81.7,F
KMIA,KFLWESTM8,2026-02-08,77.0,F
KMIA,KFLWESTM8,2026-02-02,63.1,F
KMIA,KFLMIAMI706,2026-07-08,94.5,F
KMIA,KFLMIAMI706,2026-07-02,95.7,F
KMIA,KFLMIAMI706,2026-06-26,95.0,F
KMIA,KFLMIAMI706,2026-06-20,98.8,F
KMIA,KFLMIAMI706,2026-06-14,95.9,F
KMIA,KFLMIAMI706,2026-06-08,92.7,F
KMIA,KFLMIAMI706,2026-06-02,95.2,F
KMIA,KFLMIAMI706,2026-05-27,90.0,F
KMIA,KFLMIAMI706,2026-05-21,90.7,F
KMIA,KFLMIAMI706,2026-05-15,96.8,F
KMIA,KFLMIAMI706,2026-05-09,93.9,F
KMIA,KFLMIAMI706,2026-05-03,82.6,F
KMIA,KFLMIAMI706,2026-04-27,89.6,F
KMIA,KFLMIAMI706,2026-04-21,79.7,F
KMIA,KFLMIAMI706,2026-04-15,81.0,F
KMIA,KFLMIAMI706,2026-04-09,80.4,F
KMIA,KFLMIAMI706,2026-04-03,83.1,F
KMIA,KFLMIAMI706,2026-03-28,85.5,F
KMIA,KFLMIAMI706,2026-03-22,82.2,F
KMIA,KFLMIAMI706,2026-03-16,88.5,F
KMIA,KFLMIAMI706,2026-03-10,85.3,F
KMIA,KFLMIAMI706,2026-03-04,81.5,F
KMIA,KFLMIAMI706,2026-02-26,80.1,F
KMIA,KFLMIAMI706,2026-02-20,84.0,F
KMIA,KFLMIAMI706,2026-02-14,78.1,F
KMIA,KFLMIAMI706,2026-02-08,73.6,F
KMIA,KFLMIAMI706,2026-02-02,58.8,F
KMIA,KFLMIAMI706,2026-01-27,66.9,F
KMIA,KFLMIAMI706,2026-01-21,70.7,F
KMIA,KFLMIAMI69,2026-07-08,82.6,F
KMIA,KFLMIAMI69,2026-07-02,82.6,F
KMIA,KFLMIAMI69,2026-06-26,82.6,F
KMIA,KFLMIAMI69,2026-06-20,82.6,F
KMIA,KFLMIAMI69,2026-06-14,82.6,F
KMIA,KFLMIAMI69,2026-06-08,82.6,F
KMIA,KFLMIAMI69,2026-06-02,82.6,F
KMIA,KFLMIAMI69,2026-05-27,82.6,F
KMIA,KFLMIAMI69,2026-05-21,82.6,F
KMIA,KFLMIAMI69,2026-05-15,82.6,F
KMIA,KFLMIAMI69,2026-05-09,82.6,F
KMIA,KFLMIAMI69,2026-05-03,82.6,F
KMIA,KFLMIAMI69,2026-04-27,82.6,F
KMIA,KFLMIAMI69,2026-04-21,82.6,F
KMIA,KFLMIAMI69,2026-04-15,82.6,F
KMIA,KFLMIAMI69,2026-04-09,82.6,F
KMIA,KFLMIAMI69,2026-04-03,82.6,F
KMIA,KFLMIAMI69,2026-03-28,82.6,F
KMIA,KFLMIAMI69,2026-03-22,82.6,F
KMIA,KFLMIAMI69,2026-03-16,82.6,F
KMIA,KFLMIAMI69,2026-03-10,82.6,F
KMIA,KFLMIAMI69,2026-03-04,82.6,F
KMIA,KFLMIAMI69,2026-02-26,82.6,F
KMIA,KFLMIAMI69,2026-02-20,82.6,F
KMIA,KFLMIAMI69,2026-02-14,82.6,F
KMIA,KFLMIAMI69,2026-02-08,82.6,F
KMIA,KFLMIAMI69,2026-02-02,82.6,F
KMIA,KFLMIAMI69,2026-01-27,82.6,F
KMIA,KFLMIAMI69,2026-01-21,82.6,F
KMIA,KFLHIALE119,2026-07-08,94.6,F
KMIA,KFLHIALE119,2026-07-02,97.7,F
KMIA,KFLHIALE119,2026-06-26,94.5,F
KMIA,KFLHIALE119,2026-06-20,99.4,F
KMIA,KFLHIALE119,2026-06-14,100.4,F
KMIA,KFLHIALE119,2026-06-08,93.1,F
KMIA,KFLHIALE119,2026-06-02,96.4,F
KMIA,KFLHIALE119,2026-05-27,89.5,F
KMIA,KFLHIALE119,2026-05-21,90.2,F
KMIA,KFLHIALE119,2026-05-15,97.0,F
KMIA,KFLHIALE119,2026-05-09,94.0,F
KMIA,KFLHIALE119,2026-05-03,83.1,F
KMIA,KFLHIALE119,2026-04-27,89.0,F
KMIA,KFLHIALE119,2026-04-21,80.7,F
KMIA,KFLHIALE119,2026-04-15,81.4,F
KMIA,KFLHIALE119,2026-04-09,80.0,F
KMIA,KFLHIALE119,2026-04-03,83.4,F
KMIA,KFLHIALE119,2026-03-28,85.4,F
KMIA,KFLHIALE119,2026-03-22,83.7,F
KMIA,KFLHIALE119,2026-03-16,87.3,F
KMIA,KFLHIALE119,2026-03-10,85.7,F
KMIA,KFLHIALE119,2026-03-04,82.0,F
KMIA,KFLHIALE119,2026-02-26,80.2,F
KMIA,KFLHIALE119,2026-02-20,85.9,F
KMIA,KFLHIALE119,2026-02-14,79.7,F
KMIA,KFLHIALE119,2026-02-08,73.5,F
KMIA,KFLHIALE119,2026-02-02,56.5,F
KMIA,KFLHIALE119,2026-01-27,65.6,F
KMIA,KFLMIAMI684,2026-07-08,96.3,F
KMIA,KFLMIAMI684,2026-07-02,82.2,F
KMIA,KFLMIAMI684,2026-06-26,95.5,F
KMIA,KFLMIAMI684,2026-06-20,79.0,F
KMIA,KFLMIAMI684,2026-06-14,71.6,F
KMIA,KFLMIAMI684,2026-06-08,61.9,F
KMIA,KFLMIAMI684,2026-06-02,66.9,F
KMIA,KFLMIAMI684,2026-05-27,83.1,F
KMIA,KFLMIAMI684,2026-05-21,75.0,F
KMIA,KFLMIAMI684,2026-05-15,61.7,F
KMIA,KFLMIAMI684,2026-05-09,74.8,F
KMIA,KFLMIAMI684,2026-05-03,67.3,F
KMIA,KFLMIAMI684,2026-04-27,74.7,F
KMIA,KFLMIAMI684,2026-04-21,61.2,F
KMIA,KFLMIAMI684,2026-04-15,62.4,F
KMIA,KFLMIAMI684,2026-04-09,69.1,F
KMIA,KFLMIAMI684,2026-04-03,59.9,F
KMIA,KFLMIAMI684,2026-03-28,53.1,F
KMIA,KFLMIAMI684,2026-03-22,57.4,F
KMIA,KFLMIAMI684,2026-03-16,53.1,F
KMIA,KFLMIAMI684,2026-03-10,55.8,F
KMIA,KFLMIAMI684,2026-03-04,58.6,F
KMIA,KFLMIAMI684,2026-02-26,54.9,F
KMIA,KFLMIAMI684,2026-02-20,52.9,F
KMIA,KFLMIAMI684,2026-02-14,46.0,F
KMIA,KFLMIAMI684,2026-02-08,51.4,F
KMIA,KFLMIAMI684,2026-02-02,47.1,F
KMIA,KFLMIAMI684,2026-01-27,50.4,F
KMIA,KFLMIAMI684,2026-01-21,49.3,F
KMIA,KFLMIAMI1030,2026-07-08,98.6,F
KMIA,KFLMIAMI1030,2026-07-02,96.8,F
KMIA,KFLMIAMI1030,2026-06-26,95.9,F
KMIA,KFLMIAMI1030,2026-06-20,98.1,F
KMIA,KFLMIAMI1030,2026-06-14,98.4,F
KMIA,KFLMIAMI1030,2026-06-08,96.1,F
KMIA,KFLMIAMI1030,2026-06-02,100.6,F
KMIA,KFLMIAMI1030,2026-05-27,93.7,F
KMIA,KFLMIAMI1030,2026-05-21,94.3,F
KMIA,KFLMIAMI1030,2026-05-15,96.8,F
KMIA,KFLMIAMI1030,2026-05-09,96.3,F
KMIA,KFLMIAMI1030,2026-05-03,84.4,F
KMIA,KFLMIAMI1030,2026-04-27,93.2,F
KMIA,KFLMIAMI1030,2026-04-21,83.7,F
KMIA,KFLMIAMI1030,2026-04-15,87.6,F
KMIA,KFLMIAMI1030,2026-04-09,83.5,F
KMIA,KFLMIAMI1030,2026-04-03,88.0,F
KMIA,KFLMIAMI1030,2026-03-28,90.3,F
KMIA,KFLMIAMI1030,2026-03-22,86.0,F
KMIA,KFLMIAMI1030,2026-03-16,90.1,F
KMIA,KFLMIAMI1030,2026-03-10,89.2,F
KMIA,KFLMIAMI1030,2026-03-04,84.2,F
KMIA,KFLMIAMI1030,2026-02-26,82.6,F
KMIA,KFLMIAMI1030,2026-02-20,87.6,F
KMIA,KFLMIAMI1030,2026-02-14,82.4,F
KMIA,KFLMIAMI1030,2026-02-08,78.8,F
KMIA,KFLMIAMI1030,2026-02-02,59.9,F
KMIA,KFLMIAMI1030,2026-01-27,69.1,F
KMIA,KFLMIAMI1030,2026-01-21,71.1,F
KMIA,KFLCORAL168,2026-07-08,92.3,F
KMIA,KFLCORAL168,2026-07-02,93.6,F
KMIA,KFLCORAL168,2026-06-26,93.0,F
KMIA,KFLCORAL168,2026-06-20,94.6,F
KMIA,KFLCORAL168,2026-06-14,93.4,F
KMIA,KFLCORAL168,2026-06-08,91.4,F
KMIA,KFLCORAL168,2026-06-02,94.6,F
KMIA,KFLCORAL168,2026-05-27,89.4,F
KMIA,KFLCORAL168,2026-05-21,89.1,F
KMIA,KFLCORAL168,2026-05-15,93.9,F
KMIA,KFLCORAL168,2026-05-09,90.9,F
KMIA,KFLCORAL168,2026-05-03,82.2,F
KMIA,KFLCORAL168,2026-04-27,88.5,F
KMIA,KFLCORAL168,2026-04-21,80.2,F
KMIA,KFLCORAL168,2026-04-15,81.1,F
KMIA,KFLCORAL168,2026-04-09,81.0,F
KMIA,KFLCORAL168,2026-04-03,82.6,F
KMIA,KFLCORAL168,2026-03-28,85.6,F
KMIA,KFLCORAL168,2026-03-22,81.3,F
KMIA,KFLCORAL168,2026-03-16,86.0,F
KMIA,KFLCORAL168,2026-03-10,85.5,F
KMIA,KFLCORAL168,2026-03-04,82.6,F
KMIA,KFLCORAL168,2026-02-26,79.3,F
KMIA,KFLCORAL168,2026-02-20,83.7,F
KMIA,KFLCORAL168,2026-02-14,78.8,F
KMIA,KFLCORAL168,2026-02-08,73.8,F
KMIA,KFLCORAL168,2026-02-02,58.8,F
KMIA,KFLCORAL168,2026-01-27,68.2,F
KMIA,KFLCORAL168,2026-01-21,70.3,F
WSSS,ISINGA249,2026-07-08,32.8,C
WSSS,ISINGA249,2026-07-02,30.9,C
WSSS,ISINGA249,2026-06-26,33.6,C
WSSS,ISINGA249,2026-06-20,32.5,C
WSSS,ISINGA249,2026-06-14,33.4,C
WSSS,ISINGA249,2026-06-08,34.9,C
WSSS,ISINGA249,2026-06-02,34.8,C
WSSS,ISINGA249,2026-05-27,35.6,C
WSSS,ISINGA249,2026-05-21,32.7,C
WSSS,ISINGA249,2026-05-15,28.8,C
WSSS,ISINGA249,2026-05-09,32.8,C
WSSS,ISINGA249,2026-05-03,35.7,C
WSSS,ISINGA249,2026-04-27,33.8,C
WSSS,ISINGA249,2026-04-21,32.6,C
WSSS,ISINGA249,2026-04-15,32.7,C
WSSS,ISINGA249,2026-04-09,31.3,C
WSSS,ISINGA249,2026-04-03,34.9,C
WSSS,ISINGA249,2026-03-28,32.8,C
WSSS,ISINGA249,2026-03-22,33.4,C
WSSS,ISINGA249,2026-03-16,33.4,C
WSSS,ISINGA249,2026-03-10,33.3,C
WSSS,ISINGA249,2026-03-04,31.7,C
WSSS,ISINGA249,2026-02-26,34.0,C
WSSS,ISINGA249,2026-02-20,28.4,C
WSSS,ISINGA249,2026-02-14,34.7,C
WSSS,ISINGA249,2026-02-08,32.7,C
WSSS,ISINGA249,2026-02-02,33.2,C
WSSS,ISINGA249,2026-01-27,27.1,C
WSSS,ISINGA249,2026-01-21,30.4,C
WSSS,ISINGA263,2026-07-08,35.9,C
WSSS,ISINGA263,2026-07-02,32.2,C
WSSS,ISINGA263,2026-06-26,38.1,C
WSSS,ISINGA263,2026-06-20,35.6,C
WSSS,ISINGA263,2026-06-14,37.2,C
WSSS,ISINGA263,2026-06-08,26.9,C
WSSS,ISINGA128,2026-07-08,35.3,C
WSSS,ISINGA128,2026-07-02,31.5,C
WSSS,ISINGA128,2026-06-26,34.8,C
WSSS,ISINGA128,2026-06-20,34.4,C
WSSS,ISINGA128,2026-06-14,32.7,C
WSSS,ISINGA128,2026-06-08,33.5,C
WSSS,ISINGA128,2026-06-02,35.7,C
WSSS,ISINGA128,2026-05-27,33.4,C
WSSS,ISINGA128,2026-05-21,33.5,C
WSSS,ISINGA128,2026-05-15,30.1,C
WSSS,ISINGA128,2026-05-09,35.3,C
WSSS,ISINGA128,2026-05-03,32.1,C
WSSS,ISINGA128,2026-04-27,31.7,C
WSSS,ISINGA128,2026-04-21,29.4,C
WSSS,ISINGA128,2026-04-15,35.8,C
WSSS,ISINGA128,2026-04-09,30.2,C
WSSS,ISINGA128,2026-04-03,35.6,C
WSSS,ISINGA128,2026-03-28,31.1,C
WSSS,ISINGA128,2026-03-22,32.1,C
WSSS,ISINGA128,2026-03-16,32.7,C
WSSS,ISINGA128,2026-03-10,32.0,C
WSSS,ISINGA128,2026-03-04,30.9,C
WSSS,ISINGA128,2026-02-26,32.3,C
WSSS,ISINGA128,2026-02-20,27.7,C
WSSS,ISINGA128,2026-02-14,31.4,C
WSSS,ISINGA128,2026-02-08,30.2,C
WSSS,ISINGA128,2026-02-02,30.7,C
WSSS,ISINGA128,2026-01-27,29.1,C
WSSS,ISINGA128,2026-01-21,29.5,C
WSSS,ISINGA251,2026-07-08,34.4,C
WSSS,ISINGA251,2026-07-02,32.4,C
WSSS,ISINGA251,2026-06-26,34.8,C
WSSS,ISINGA251,2026-06-20,33.4,C
WSSS,ISINGA251,2026-06-14,35.1,C
WSSS,ISINGA251,2026-06-08,34.1,C
WSSS,ISINGA251,2026-06-02,36.2,C
WSSS,ISINGA251,2026-05-27,36.1,C
WSSS,ISINGA251,2026-05-21,35.2,C
WSSS,ISINGA251,2026-05-15,29.3,C
WSSS,ISINGA251,2026-05-09,33.9,C
WSSS,ISINGA251,2026-05-03,32.5,C
WSSS,ISINGA251,2026-04-27,32.9,C
WSSS,ISINGA251,2026-04-21,31.7,C
WSSS,ISINGA251,2026-04-15,34.0,C
WSSS,ISINGA251,2026-04-09,34.0,C
WSSS,ISINGA251,2026-04-03,35.1,C
WSSS,ISINGA251,2026-03-28,32.1,C
WSSS,ISINGA251,2026-03-22,33.9,C
WSSS,ISINGA251,2026-03-16,33.5,C
WSSS,ISINGA251,2026-03-10,34.1,C
WSSS,ISINGA251,2026-02-26,34.6,C
WSSS,ISINGA251,2026-02-20,29.1,C
WSSS,ISINGA251,2026-02-14,34.8,C
WSSS,ISINGA251,2026-02-02,32.3,C
WSSS,ISINGA251,2026-01-27,31.7,C
WSSS,ISINGA251,2026-01-21,31.8,C
WSSS,ISINGA250,2026-07-08,32.8,C
WSSS,ISINGA250,2026-07-02,34.2,C
WSSS,ISINGA250,2026-06-26,35.2,C
WSSS,ISINGA250,2026-06-20,33.1,C
WSSS,ISINGA250,2026-06-14,29.7,C
WSSS,ISINGA250,2026-06-08,32.8,C
WSSS,ISINGA250,2026-06-02,35.1,C
WSSS,ISINGA250,2026-05-27,37.4,C
WSSS,ISINGA250,2026-05-21,29.1,C
WSSS,ISINGA250,2026-05-15,26.7,C
WSSS,ISINGA250,2026-05-09,24.6,C
WSSS,ISINGA250,2026-05-03,27.1,C
WSSS,ISINGA250,2026-04-27,31.7,C
WSSS,ISINGA250,2026-04-21,29.1,C
WSSS,ISINGA250,2026-04-15,30.4,C
WSSS,ISINGA250,2026-04-09,29.3,C
WSSS,ISINGA250,2026-04-03,25.1,C
WSSS,ISINGA250,2026-03-28,25.8,C
WSSS,ISINGA250,2026-03-22,29.1,C
WSSS,ISINGA250,2026-03-16,28.4,C
WSSS,ISINGA250,2026-03-10,17.8,C
WSSS,ISINGA250,2026-03-04,15.8,C
WSSS,ISINGA250,2026-02-26,24.5,C
WSSS,ISINGA250,2026-02-20,27.1,C
WSSS,ISINGA250,2026-02-14,31.1,C
WSSS,ISINGA250,2026-02-08,19.6,C
WSSS,ISINGA250,2026-02-02,22.5,C
WSSS,ISINGA250,2026-01-27,28.3,C
WSSS,ISINGA250,2026-01-21,18.3,C
WSSS,ISINGA64,2026-07-08,35.2,C
WSSS,ISINGA64,2026-07-02,32.5,C
WSSS,ISINGA64,2026-06-26,40.2,C
WSSS,ISINGA64,2026-06-20,35.9,C
WSSS,ISINGA64,2026-06-14,37.4,C
WSSS,ISINGA64,2026-06-08,35.5,C
WSSS,ISINGA64,2026-06-02,37.9,C
WSSS,ISINGA64,2026-05-27,35.1,C
WSSS,ISINGA64,2026-05-21,34.9,C
WSSS,ISINGA64,2026-05-15,29.5,C
WSSS,ISINGA64,2026-05-09,35.5,C
WSSS,ISINGA64,2026-05-03,35.3,C
WSSS,ISINGA64,2026-04-27,35.9,C
WSSS,ISINGA64,2026-04-21,30.9,C
WSSS,ISINGA64,2026-04-15,34.7,C
WSSS,ISINGA64,2026-04-09,32.2,C
WSSS,ISINGA64,2026-04-03,39.9,C
WSSS,ISINGA64,2026-03-28,35.2,C
WSSS,ISINGA64,2026-03-22,37.0,C
WSSS,ISINGA64,2026-03-16,37.0,C
WSSS,ISINGA64,2026-03-10,36.6,C
WSSS,ISINGA64,2026-03-04,32.5,C
WSSS,ISINGA64,2026-02-26,33.2,C
WSSS,ISINGA64,2026-02-20,30.2,C
WSSS,ISINGA64,2026-02-14,36.1,C
WSSS,ISINGA64,2026-02-08,35.3,C
WSSS,ISINGA64,2026-02-02,34.2,C
WSSS,ISINGA64,2026-01-27,32.7,C
WSSS,ISINGA64,2026-01-21,32.6,C
WSSS,ISINGA178,2026-07-08,29.8,C
WSSS,ISINGA178,2026-07-02,26.6,C
WSSS,ISINGA178,2026-06-26,25.8,C
WSSS,ISINGA178,2026-06-20,33.4,C
WSSS,ISINGA178,2026-06-14,27.2,C
WSSS,ISINGA178,2026-06-08,23.6,C
WSSS,ISINGA178,2026-06-02,32.8,C
WSSS,ISINGA178,2026-05-27,29.7,C
WSSS,ISINGA178,2026-05-21,22.9,C
WSSS,ISINGA178,2026-05-15,23.0,C
WSSS,ISINGA178,2026-05-09,23.7,C
WSSS,ISINGA178,2026-04-27,21.0,C
WSSS,ISINGA178,2026-04-21,21.1,C
WSSS,ISINGA178,2026-04-15,21.1,C
WSSS,ISINGA178,2026-04-03,16.3,C
WSSS,ISINGA178,2026-03-28,25.3,C
